"lot_id","source_url","audit_row","upstream_title","mapping_kind","catalog_status","peated_ids","possible_peated_ids","catalog_bottle","reason"
"8211757","https://whiskyauctioneer.com/whisky-lot/8211757/auchentoshan-2007-cask-series-023-15-year-old","96","Auchentoshan 2007 Cask Series 023 15 Year Old","final_evidence","ADDED — optional facts left blank","B52556","","North Star Spirits Auchentoshan - Cask Series 023","Release year/month/day, malt phenol PPM, cask identifier and flavor profile are not established. September 2023 is bottling, not automatically release. A November 2025 retailer shipping note and November 2023 database-added date do not establish first availability. The 023 range code is an edition, not cask number. Tasting notes are read-only in the current schema and are not submitted. All 26 writable Bottle facts and the separate image were reviewed. Exact clean image reviewed and saved locally. Image remains absent in Peated: the current JSON CLI does not support multipart upload. No direct credential-based upload attempted."
"8211758","https://whiskyauctioneer.com/whisky-lot/8211758/bruichladdich-2011-13-year-old-retirement-batch","103","Bruichladdich 2011 13 Year Old - Retirement Batch","final_evidence","ADDED — optional facts left blank","B52570","","Finest Whisky Bruichladdich - Retirement Batch","Cask number, malt PPM, flavor profile and exact initial release month/day are unknown. No stable broader series proved. Do not infer peat level from tasting notes or use retailer-only Rhinns as a marketed alias. Bottling year 2024 is distinct from the 2025 release year. Exact clean image saved locally. Upload pending: the JSON CLI does not accept multipart files. No direct credential-based upload attempted."
"8211759","https://whiskyauctioneer.com/whisky-lot/8211759/bruichladdich-2011-13-year-old-retirement-batch","103","Bruichladdich 2011 13 Year Old - Retirement Batch","review_lead_only","created_verified","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"8211762","https://whiskyauctioneer.com/whisky-lot/8211762/secret-highland-2012-cask-series-026-13-year-old","78","A Secret Highland 2012 Cask Series 026 13 Year Old","review_lead_only","created_verified","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"8211767","https://whiskyauctioneer.com/whisky-lot/8211767/secret-highland-2012-cask-series-026-13-year-old","78","A Secret Highland 2012 Cask Series 026 13 Year Old","final_evidence","ADDED — optional facts left blank","B52554","","North Star Spirits A Secret Highland Distillery - Cask Series 026 UK","Distiller remains undisclosed. Highland Park claims about other allocations do not prove this UK-labelled source. First-fill versus refill maturation is disputed; the curved label is not clear enough to settle the exact wording. Single-cask, cask-strength, colour and filtration claims lack adequate exact independent corroboration or readable label proof and remain null. No cask number, malt PPM, release dates or flavor classification is established. Bottling in June 2025 is not an initial release date. Exact clean image reviewed and saved locally. Image remains absent in Peated: the current JSON CLI does not support multipart upload. No direct credential-based upload attempted."
"8211769","https://whiskyauctioneer.com/whisky-lot/8211769/glenburgie-1995-cask-series-020-27-year-old","27","Glenburgie 1995 Cask Series 020 27 Year Old","review_lead_only","created_verified","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"8211770","https://whiskyauctioneer.com/whisky-lot/8211770/glenburgie-1995-cask-series-020-27-year-old","27","Glenburgie 1995 Cask Series 020 27 Year Old","review_lead_only","created_verified","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"8211773","https://whiskyauctioneer.com/whisky-lot/8211773/annandale-2015-cask-series-021-7-year-old","38","Annandale 2015 Cask Series 021 7 Year Old","final_evidence","ADDED — optional facts left blank","B52480","","North Star Spirits Annandale - Cask Series 021","Release year, month and day, marketed cask number, malt PPM and flavor profile remain null. A 2023 listing date is not proof of first availability, and the printed November 2022 bottling date is not copied into release fields. Do not infer a peated expression or malt PPM from general Annandale production."
"8211774","https://whiskyauctioneer.com/whisky-lot/8211774/annandale-2015-cask-series-021-7-year-old","38","Annandale 2015 Cask Series 021 7 Year Old","review_lead_only","created_verified","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"8211781","https://whiskyauctioneer.com/whisky-lot/8211781/aultmore-2013-cask-series-026-12-year-old","2363","Aultmore 2013 Cask Series 026 12 Year Old","final_evidence","EXISTING — exact Bottle verified; no changes","B46898","","Aultmore 2013 Cask Series 026 12 Year Old","Targeted fresh GET and source-label facts establish the exact release identity. Release-defining age, vintage, edition, release year and/or ABV agree where present. No production write."
"8211784","https://whiskyauctioneer.com/whisky-lot/8211784/aultmore-2013-cask-series-026-12-year-old","2363","Aultmore 2013 Cask Series 026 12 Year Old","final_evidence","EXISTING — exact Bottle verified; no changes","B46898","","Aultmore 2013 Cask Series 026 12 Year Old","Targeted fresh GET and source-label facts establish the exact release identity. Release-defining age, vintage, edition, release year and/or ABV agree where present. No production write."
"8211785","https://whiskyauctioneer.com/whisky-lot/8211785/dailuaine-2009-highproof-version-15-year-old","120","Dailuaine 2009 Highproof Version 15 Year Old","review_lead_only","historical_create_recorded","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"8211790","https://whiskyauctioneer.com/whisky-lot/8211790/dailuaine-2009-highproof-version-15-year-old","120","Dailuaine 2009 Highproof Version 15 Year Old","review_lead_only","historical_create_recorded","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"8211792","https://whiskyauctioneer.com/whisky-lot/8211792/bruichladdich-1991-fazzino-33-year-old","102","Bruichladdich 1991 Fazzino 33 Year Old","final_evidence","ADDED — optional facts left blank","B52569","","Sansibar Whisky Bruichladdich","Cask number, cask-strength status, malt PPM, flavor profile and exact initial release month/day are unverified. No separate edition proved. A Whiskyfun article reports 233 bottles; reject that count because the exact label, bottler-issued announcement and retailer all agree on 228. Exact clean image saved locally. Upload pending: the JSON CLI does not accept multipart files. No direct credential-based upload attempted."
"8211793","https://whiskyauctioneer.com/whisky-lot/8211793/bruichladdich-1991-fazzino-33-year-old","102","Bruichladdich 1991 Fazzino 33 Year Old","review_lead_only","created_verified","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"8211794","https://whiskyauctioneer.com/whisky-lot/8211794/inchfad-2007-cask-series-026-18-year-old","50","Inchfad 2007 Cask Series 026 18 Year Old","review_lead_only","created_verified","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"8211795","https://whiskyauctioneer.com/whisky-lot/8211795/ncnean-2018-cask-series-025-6-year-old","199","Nc'nean 2018 Cask Series 025 6 Year Old","review_lead_only","historical_create_recorded","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"8211796","https://whiskyauctioneer.com/whisky-lot/8211796/glenturret-2013-cask-series-025-11-year-old","139","Glenturret 2013 Cask Series 025 11 Year Old","final_evidence","ADDED — optional facts left blank","B52665","","North Star Spirits Ruadh Mhor - Cask Series 025","Release year/month/day, cask identifier, malt PPM and flavor profile remain unknown. Cask Series 025 is a release descriptor, not caskNumber. Bottle number 232 is not outturn; 290 is explicitly printed total. Retailer errors of 12 years or 260 bottles are not used. No alternate spelling alias or generated reference. Exact clean retailer image saved locally. Upload pending: the JSON CLI does not accept multipart files. No direct credential-based upload attempted."
"8211797","https://whiskyauctioneer.com/whisky-lot/8211797/glenturret-2013-cask-series-025-11-year-old","139","Glenturret 2013 Cask Series 025 11 Year Old","final_evidence","ADDED — optional facts left blank","B52665","","North Star Spirits Ruadh Mhor - Cask Series 025","Release year/month/day, cask identifier, malt PPM and flavor profile remain unknown. Cask Series 025 is a release descriptor, not caskNumber. Bottle number 232 is not outturn; 290 is explicitly printed total. Retailer errors of 12 years or 260 bottles are not used. No alternate spelling alias or generated reference. Exact clean retailer image saved locally. Upload pending: the JSON CLI does not accept multipart files. No direct credential-based upload attempted."
"8211798","https://whiskyauctioneer.com/whisky-lot/8211798/ncnean-2018-cask-series-025-6-year-old","199","Nc'nean 2018 Cask Series 025 6 Year Old","review_lead_only","historical_create_recorded","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"8211799","https://whiskyauctioneer.com/whisky-lot/8211799/inchfad-2007-cask-series-026-18-year-old","50","Inchfad 2007 Cask Series 026 18 Year Old","review_lead_only","created_verified","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"8211802","https://whiskyauctioneer.com/whisky-lot/8211802/caol-ila-2010-c-dully-15-year-old","1741","Caol Ila 2010 C. Dully 15 Year Old","final_evidence","EXISTING — exact bottle verified; no changes","B47325","","Caol Ila 2010 C. Dully 15 Year Old","Exact marketed expression identified from the source title, source card facts and fresh production search. The release-defining age, vintage, edition, cask code, release year and/or ABV agree where those facts are present. No production write."
"8211803","https://whiskyauctioneer.com/whisky-lot/8211803/caol-ila-2010-c-dully-15-year-old","1741","Caol Ila 2010 C. Dully 15 Year Old","final_evidence","EXISTING — exact bottle verified; no changes","B47325","","Caol Ila 2010 C. Dully 15 Year Old","Exact marketed expression identified from the source title, source card facts and fresh production search. The release-defining age, vintage, edition, cask code, release year and/or ABV agree where those facts are present. No production write."
"8211805","https://whiskyauctioneer.com/whisky-lot/8211805/bruichladdich-2011-eldvatten-13-year-old","104","Bruichladdich 2011 Eldvatten 13 Year Old","review_lead_only","created_verified","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"8211808","https://whiskyauctioneer.com/whisky-lot/8211808/arran-2001-eldvatten-23-year-old","93","Arran 2001 Eldvatten 23 Year Old","final_evidence","ADDED — optional facts left blank","B52567","","Svenska Eldvatten Arran","Chill filtration is disputed: two exact retailers say not chill filtered, while WB275004 labels its icon Chill Filtered. Leave nonChillFiltered null pending producer evidence. Initial release year, month and day are unknown; February 2025 is a bottling date only. Malt phenol PPM and flavor profile are not established. No verified separate series, edition or alternate marketed name. Retailer Elephant wording describes the artwork and is not made an alias. Exact clean image saved locally. Upload pending: the JSON CLI does not accept multipart files. No direct credential-based upload attempted."
"8211809","https://whiskyauctioneer.com/whisky-lot/8211809/arran-2001-eldvatten-23-year-old","93","Arran 2001 Eldvatten 23 Year Old","review_lead_only","created_verified","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"8211810","https://whiskyauctioneer.com/whisky-lot/8211810/bruichladdich-2011-eldvatten-13-year-old","104","Bruichladdich 2011 Eldvatten 13 Year Old","final_evidence","ADDED — optional facts left blank","B52571","","Svenska Eldvatten Bruichladdich","Initial release date, malt PPM and flavor profile are unknown. No separate series or edition established. Warthog artwork is not promoted to a marketed title or alias. February 2025 is bottling, not release. Exact clean image saved locally. Upload pending: the JSON CLI does not accept multipart files. No direct credential-based upload attempted."
"8212000","https://whiskyauctioneer.com/whisky-lot/8212000/macallan-2007-diamonds-are-forever-18-year-old-55th-anniversary-release","2347","Macallan 2007 Diamonds Are Forever 18 Year Old - 55th Anniversary Release","final_evidence","EXISTING — exact bottle verified; no changes","B45446","","Macallan 2007 Diamonds Are Forever 18 Year Old - 55th Anniversary Release","Exact marketed expression identified from the source title, source card facts and fresh production search. The release-defining age, vintage, edition, cask code, release year and/or ABV agree where those facts are present. No production write."
"8212004","https://whiskyauctioneer.com/whisky-lot/8212004/hibiki-japanese-harmony-masters-select-limited-edition","2387","Hibiki Japanese Harmony Master's Select Limited Edition","final_evidence","ADDED — optional facts left blank","B52827","","Hibiki Japanese Harmony Master's Select - Kacho Fugetsu Limited Edition","Release and bottling dates, age, detailed maturation, color and filtration claims, cask numbers, outturn, malt phenol PPM and flavor profile remain unknown."
"8212006","https://whiskyauctioneer.com/whisky-lot/8212006/chivas-regal-legend-special-reserve-batch-no-ld00167","486","Chivas Regal Legend Special Reserve Batch No. LD00167","final_evidence","ADDED EARLIER — create and image verified","B52394","","Chivas Regal Legend Special Reserve - Batch No. LD00167","Legacy import record. The create receipt and later image write agree on the Bottle ID and name."
"8212021","https://whiskyauctioneer.com/whisky-lot/8212021/balvenie-pedro-ximenez-cask-18-year-old","7","Balvenie Pedro Ximénez Cask 18 Year Old","review_lead_only","created_verified","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"8212026","https://whiskyauctioneer.com/whisky-lot/8212026/hibiki-japanese-harmony-masters-select-100th-anniversary-suntory-whisky","2568","Hibiki Japanese Harmony Master's Select - 100th Anniversary of Suntory Whisky","final_evidence","ADDED — optional facts left blank","B52829","","Hibiki Japanese Harmony Master's Select - 100th Anniversary of Suntory Whisky","Exact release date, age, maturation, color and filtration claims, cask numbers, outturn, malt phenol PPM and flavor profile remain unknown."
"8212027","https://whiskyauctioneer.com/whisky-lot/8212027/hibiki-japanese-harmony-ryusui-hyakka","2344","Hibiki Japanese Harmony Ryusui-Hyakka","final_evidence","ADDED — optional facts left blank","B52826","","Hibiki Japanese Harmony - Ryusui-Hyakka 2021","Exact release date, bottling year, detailed cask recipe, color and filtration claims, cask numbers, outturn, malt phenol PPM and flavor profile remain unknown."
"8212590a","https://whiskyauctioneer.com/whisky-lot/8212590a/yamazaki-smws-19-year-old-11910-i-wish-it-could-be-christmas-every-day","2408","Yamazaki SMWS 19 Year Old 119.10 - 'I wish it could be Christmas every day'","final_evidence","EXISTING — exact bottle verified; no changes","B51744","","Yamazaki SMWS 19 Year Old 119.10 - 'I wish it could be Christmas every day'","Exact marketed expression identified from the source title, source card facts and fresh production search. The release-defining age, vintage, edition, cask code, release year and/or ABV agree where those facts are present. No production write."
"8212664","https://whiskyauctioneer.com/whisky-lot/8212664/macallan-fine-oak-21-year-old","2333","Macallan Fine Oak 21 Year Old","final_evidence","EXISTING — exact bottle verified; no changes","B4679","","Macallan Fine Oak 21 Year Old","Exact marketed expression identified from the source title, source card facts and fresh production search. The release-defining age, vintage, edition, cask code, release year and/or ABV agree where those facts are present. No production write."
"8212673a","https://whiskyauctioneer.com/whisky-lot/8212673a/hibiki-12-year-old-travel-exclusive","2324","Hibiki 12 Year Old Travel Exclusive","final_evidence","EXISTING — exact bottle verified; no changes","B51889","","Hibiki 12 Year Old Travel Exclusive","Exact marketed expression identified from the source title, source card facts and fresh production search. The release-defining age, vintage, edition, cask code, release year and/or ABV agree where those facts are present. No production write."
"8212702","https://whiskyauctioneer.com/whisky-lot/8212702/glenmorangie-cellar-13-litre","2343","Glenmorangie Cellar 13 Litre","final_evidence","EXISTING — exact bottle verified; no changes","B1220","","Glenmorangie Cellar 13 Litre","Exact marketed expression identified from the source card facts and fresh narrow production search. Release-defining age, vintage, edition, cask code, release year and/or ABV agree where present. No production write."
"8212703","https://whiskyauctioneer.com/whisky-lot/8212703/glenmorangie-cellar-13-litre","2343","Glenmorangie Cellar 13 Litre","final_evidence","EXISTING — exact bottle verified; no changes","B1220","","Glenmorangie Cellar 13 Litre","Exact marketed expression identified from the source card facts and fresh narrow production search. Release-defining age, vintage, edition, cask code, release year and/or ABV agree where present. No production write."
"8212704","https://whiskyauctioneer.com/whisky-lot/8212704/glenmorangie-cellar-13-litre","2343","Glenmorangie Cellar 13 Litre","final_evidence","EXISTING — exact bottle verified; no changes","B1220","","Glenmorangie Cellar 13 Litre","Exact marketed expression identified from the source card facts and fresh narrow production search. Release-defining age, vintage, edition, cask code, release year and/or ABV agree where present. No production write."
"8212753","https://whiskyauctioneer.com/whisky-lot/8212753/ardnamurchan-spirit-2019ad","89","Ardnamurchan Spirit 2019/AD","review_lead_only","excluded_non_whisky","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"8212754","https://whiskyauctioneer.com/whisky-lot/8212754/ardnamurchan-spirit-2019ad","89","Ardnamurchan Spirit 2019/AD","final_evidence","SKIPPED — not whisky","","","Ardnamurchan Spirit 2019/AD","The exact lot identifies the fourth Spirit release as a spirit drink, not whisky. The series contains spirit younger than three years; the retailer also identifies the 2019 fourth release as matured new-make spirit. Exclude this release. Do not copy the distillery-level Single malt category into this product."
"8212762","https://whiskyauctioneer.com/whisky-lot/8212762/bowmore-8-year-old","41","Bowmore 8 Year Old","review_lead_only","held_possible_existing_match","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"8212766","https://whiskyauctioneer.com/whisky-lot/8212766/port-charlotte-2007-cc01","2334","Port Charlotte 2007 CC:01","final_evidence","EXISTING — exact identity; data concern recorded","B871","","Port Charlotte 2007 CC:01","Exact marketed expression identified from the source title, source card facts and fresh production search. B16029 also appears to duplicate this expression. Reuse the older, more complete B871; do not create another Bottle or merge records in this run."
"8212784","https://whiskyauctioneer.com/whisky-lot/8212784/white-heather-5-year-old-scotch-whisky-litre","1322","White Heather 5 Year Old Scotch Whisky Litre","review_lead_only","created_verified","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"8212803","https://whiskyauctioneer.com/whisky-lot/8212803/macallan-archival-series-folio-5","2327","Macallan The Archival Series Folio 5","final_evidence","EXISTING — exact identity; data concern recorded","B2554","","Macallan The Archival Series Folio 5","Exact marketed expression identified from the source title, source card facts and fresh production search. The existing Bottle has statedAge 12, but the Folio 5 source is a no-age-statement release. This identity match does not approve that existing age value."
"8212817","https://whiskyauctioneer.com/whisky-lot/8212817/cointreau-liqueur-extra-dry-15-litre","1440","Cointreau Liqueur Extra Dry 1.5-Litre","final_evidence","SKIPPED — not whisky","","","Cointreau Liqueur Extra Dry 1.5-Litre","The exact lot is Cointreau Extra Dry at 40%. The producer identifies Cointreau as orange liqueur/triple sec made with orange peels, neutral alcohol, water and sugar. It is not whisky. No Bottle or entity added."
"8212818","https://whiskyauctioneer.com/whisky-lot/8212818/grand-marnier-cordon-rouge-15-litre","1477","Grand Marnier Cordon Rouge 1.5-Litre","final_evidence","SKIPPED — not whisky","","","Grand Marnier Cordon Rouge 1.5-Litre","Exact neck label reads Cordon Rouge; front says Grand Marnier, Liqueur and Triple Orange. Producer identifies Cordon Rouge as a cognac-and-orange liqueur. Exclude the entire row from the whisky catalog. Package volume does not change this decision. No production write."
"8212845","https://whiskyauctioneer.com/whisky-lot/8212845/lagavulin-12-year-old-natural-cask-strength","2325","Lagavulin 12 Year Old Natural Cask Strength","final_evidence","EXISTING SET — collapsed source variants resolved; no changes","","","Lagavulin 12 Year Old Natural Cask Strength","Exact marketed expression identified from the source card facts and fresh narrow production searches. The source row collapsed four distinct annual Special Releases: 2004 at 58.2%, 2006 at 57.5%, 2009 at 57.9%, and 2013 at 55.1%. Each exact release already exists, so no new Bottle is required. No production write."
"8212852","https://whiskyauctioneer.com/whisky-lot/8212852/glen-deveron-5-year-old","578","Glen Deveron 5 Year Old","review_lead_only","historical_create_recorded","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"8212861","https://whiskyauctioneer.com/whisky-lot/8212861/clan-campbell-5-year-old","1436","Clan Campbell 5 Year Old","review_lead_only","created_verified","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"8212862","https://whiskyauctioneer.com/whisky-lot/8212862/macallan-fine-oak-12-year-old","2332","Macallan Fine Oak 12 Year Old","final_evidence","EXISTING — exact bottle verified; no changes","B2167","","Macallan Fine Oak 12 Year Old","Exact marketed expression identified from the source title, source card facts and fresh production search. The release-defining age, vintage, edition, cask code, release year and/or ABV agree where those facts are present. No production write."
"8212867","https://whiskyauctioneer.com/whisky-lot/8212867/laphroaig-10-year-old-litre","54","Laphroaig 10 Year Old Litre","final_evidence","EXISTING — identity matched; no changes","B1","","Laphroaig 10 Year Old Litre","All three recovered candidates are the standard ten-year-old at 43%, without an explicit edition. B1's stored image also clearly shows age 10 and 43% at 750ml. Volume and older packaging alone do not make a new Bottle. All 210 Laphroaig results and B1's six general references reviewed. Match the existing general record; do not create a litre edition. Identity match only, no production edit. ABV=43 and NAS=false are verified source facts, but B1 is an undated general record with general references; preserve its null strength pending a scoped enrichment review. The initial possible-match concern was resolved by the stored 43% image and all three same-strength candidates. Do not turn estimated packaging eras 1987-1994, 1994-2000 or 2000-2013 into release dates. Source explicitly names Laphroaig as distiller/bottler; remaining technical facts and current generated tasting claims are unverified."
"8212869","https://whiskyauctioneer.com/whisky-lot/8212869/macallan-12-year-old-litre","57","Macallan 12 Year Old Litre","final_evidence","SKIPPED — unresolved identity","","B2548","Macallan 12 Year Old Litre","Recovered ordinals 2237/2330 retain only the generic twelve-year litre title and a rejected Triple Cask B13864 candidate; no exact original lot or ABV survives. Three current title joins are historical sherry-matured distillery bottlings at 43%, spanning presentation ranges 1980-1991, 1991-1999 and 1999-2004. The inspected front of lot 8212869 confirms age 12, 43%, sherry oak maturation and Macallan Distillers as bottler. Fresh B2548 Sherry Oak has null ABV and dates, while its stored image and linked retailer identify a modern 40% bottle. The complete 180-record Macallan inventory does not prove which historical source the lost row meant. Do not mark a 43% historical source as an exact match to the 40% pictured candidate, project source joins into the original row, or create from the bare title. No production write."
"8212877","https://whiskyauctioneer.com/whisky-lot/8212877/bowmore-8-year-old","41","Bowmore 8 Year Old","final_evidence","SKIPPED — unresolved identity","","B1227","Bowmore 8 Year Old","Exact source bottle and front label establish Bowmore single malt, age 8, 40% ABV. Fresh complete 174-record brand inventory includes B1227 Bowmore 08, age 8, but its ABV, dates and image are empty. It has no aliases or barcodes and its only reference is the generic Bowmore 08. Its generated description supplies no exact provenance. It could already represent this 40% release, or the different 43% eight-year release represented by B47533. Do not create a possible duplicate and do not assign 40% to the ambiguous existing record. No production write. Resolve with an exact historical source for B1227 before adding or changing data."
"8212880","https://whiskyauctioneer.com/whisky-lot/8212880/bladnoch-8-year-old","98","Bladnoch 8 Year Old","final_evidence","ADDED — optional facts left blank","B52468","","Bladnoch Lowland Malt","Exact vintage, bottling and release dates, single-cask status, cask strength, natural colour, chill filtration, malt PPM, cask number and outturn are not established and remain null. Oak is stated on the back label, but no previous cask contents or finish are established. The printed bottle serial is not a cask number or total outturn. No tasting profile is inferred. The approximate 1983–1985 period is not converted into an exact year."
"8212882","https://whiskyauctioneer.com/whisky-lot/8212882/linkwood-1988-lands-scotland-11-year-old","953","Linkwood 1988 Lands of Scotland 11 Year Old","review_lead_only","historical_create_recorded","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"8212885","https://whiskyauctioneer.com/whisky-lot/8212885/coca-buton-liquore","1348","Coca Buton Liquore","review_lead_only","excluded_non_whisky","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"8212886","https://whiskyauctioneer.com/whisky-lot/8212886/coca-buton-liquore","1348","Coca Buton Liquore","final_evidence","SKIPPED — not whisky","","","Coca Buton Liquore","The exact auction lot is Coca Buton Liquore at 36.5%. Brand owner Gruppo Montenegro identifies Coca Buton as a coca-leaf liqueur. It is not whisky. No Bottle or entity added."
"8212887","https://whiskyauctioneer.com/whisky-lot/8212887/coca-buton-liquore","1348","Coca Buton Liquore","review_lead_only","excluded_non_whisky","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"8212898","https://whiskyauctioneer.com/whisky-lot/8212898/caol-ila-1975-old-malt-cask-24-year-old","426","Caol Ila 1975 The Old Malt Cask 24 Year Old","final_evidence","ADDED — optional facts left blank","B52753","","The Old Malt Cask Caol Ila","Cask strength remains null: printed preferred strength 50% and today's brand policy do not prove historical dilution. Malt PPM, release date, producer-worded maturation, cask number and flavor profile remain unknown. No separate series, invented edition, alias or extra reference. Brand ID resolved before execution. Exact clean image saved locally. Upload pending: the JSON CLI does not accept multipart files. No direct credential-based upload attempted."
"8212904","https://whiskyauctioneer.com/whisky-lot/8212904/macallan-8-year-old","32","Macallan 8 Year Old","review_lead_only","created_verified","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"8212911","https://whiskyauctioneer.com/whisky-lot/8212911/mac-dugan-1970-8-year-old-scotch-whisky","1572","Mac Dugan 1970 8 Year Old Scotch Whisky","final_evidence","ADDED — optional facts left blank","B52792","","Mac Dugan Rare 8-year-old","The component distilleries, bottling and release year, cask strength, natural-color and chill-filtration status, exact cask identifiers, outturn, malt PPM and flavor profile remain unknown. The 1978 minimum implied by vintage plus age is not stored as an exact bottling year. Exact clean front and back images saved locally. Upload pending: the JSON CLI does not accept multipart files. No direct credential-based upload attempted."
"8212913","https://whiskyauctioneer.com/whisky-lot/8212913/king-scots-20-year-old-scotch-whisky","167","King of Scots 20 Year Old Scotch Whisky","final_evidence","ADDED — optional facts left blank","B52716","","King of Scots Deluxe Old Scotch Whisky","Individual distillers, cask strength, colour, filtration, malt PPM, vintage, bottling and release dates, cask identifier, outturn and flavor profile remain unknown. Do not turn estimated 1980s packaging into a date. Modern 40% producer-page technical claims do not apply. Exact retailer packshot not located; retain the clean auction front. No aliases or references. Exact clean image saved locally. Upload pending: the JSON CLI does not accept multipart files. No direct credential-based upload attempted."
"8212914","https://whiskyauctioneer.com/whisky-lot/8212914/king-scots-20-year-old-scotch-whisky","167","King of Scots 20 Year Old Scotch Whisky","final_evidence","ADDED — optional facts left blank","B52716","","King of Scots Deluxe Old Scotch Whisky","Individual distillers, cask strength, colour, filtration, malt PPM, vintage, bottling and release dates, cask identifier, outturn and flavor profile remain unknown. Do not turn estimated 1980s packaging into a date. Modern 40% producer-page technical claims do not apply. Exact retailer packshot not located; retain the clean auction front. No aliases or references. Exact clean image saved locally. Upload pending: the JSON CLI does not accept multipart files. No direct credential-based upload attempted."
"8212925","https://whiskyauctioneer.com/whisky-lot/8212925/royal-salute-21-year-old-scotch-whisky-sapphire-flagon","19","Royal Salute 21 Year Old Scotch Whisky - Sapphire Flagon","review_lead_only","matched_existing","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"8212926","https://whiskyauctioneer.com/whisky-lot/8212926/justerini-brooks-20-year-old-finest-malt-scotch-whisky","1545","Justerini & Brooks 20 Year Old Finest Malt Scotch Whisky","review_lead_only","historical_create_recorded","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"8212995","https://whiskyauctioneer.com/whisky-lot/8212995/ardbeg-8-year-old-discussion","2328","Ardbeg 8 Year Old - For Discussion","final_evidence","EXISTING — exact bottle verified; no changes","B46094","","Ardbeg 8 Year Old - For Discussion","Exact marketed expression identified from the source title, source card facts and fresh production search. The release-defining age, vintage, edition, cask code, release year and/or ABV agree where those facts are present. No production write."
"8213009","https://whiskyauctioneer.com/whisky-lot/8213009/glen-grant-5-year-old","129","Glen Grant 5 Year Old","final_evidence","SKIPPED — unresolved identity","","","Glen Grant 5 Year Old","Recovered generic title points to two different bottlings. Lot 5281167 is a Gordon & MacPhail-bottled Glen Grant, age 5, 70 UK proof, 26 2/3 fluid ounces; front and reverse were inspected. Lot 8213009 instead lists an official distillery bottling, age 5, 40%, 70cl. Estimated 1970s versus 1994-2001 dates are auction dating, not verified vintage, bottling or release years. Do not collapse the bottler/strength distinction or convert UK proof as US proof. All 165 Glen Grant results reviewed; no exact 5-year record. Skip the conflated audit row and keep both source identities for a separately reviewed split. Neither is added."
"8213010","https://whiskyauctioneer.com/whisky-lot/8213010/glenury-royal-1968-36-year-old","2562","Glenury Royal 1968 36 Year Old","final_evidence","EXISTING — exact bottle verified; no changes","B49825","","Glenury Royal 1968 36 Year Old","Exact marketed expression identified from the source title, source card facts and fresh production search. The release-defining age, vintage, edition, cask code, release year and/or ABV agree where those facts are present. No production write."
"8213016","https://whiskyauctioneer.com/whisky-lot/8213016/caol-ila-dun-eideann-17-year-old-decanter","440","Caol Ila Dun Eideann 17 Year Old - Decanter","review_lead_only","historical_create_recorded","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"8213024","https://whiskyauctioneer.com/whisky-lot/8213024/caol-ila-1993-dun-bheagan-11-year-old","433","Caol Ila 1993 Dun Bheagan 11 Year Old","final_evidence","ADDED — optional facts left blank","B52745","","Dun Bheagan Caol Ila","Cask strength, colour, malt PPM, initial release date and flavor profile remain unknown. The superficially similar 1993/2004 retailer listing has different casks 3345/3347 and 1,236 bottles; do not copy its colour claims or image. No new series, edition, alias or extra reference. Exact clean image saved locally. Upload pending: the JSON CLI does not accept multipart files. No direct credential-based upload attempted."
